# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# start_datetime = 2022-09-16 08:52:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_4.data.R
# init = 2 (Default)
# random
#   seed = 1286198031 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_4.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_4.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,strength_post_pred
-2871.7,0.941379,0.586772,2,3,0,2872.47,357.745,3.83771,1.62799,56.8913
-2870.57,1,0.586772,2,3,0,2871.72,357.081,4.33384,1.33508,1118.69
-2869.15,0.912635,0.586772,2,7,0,2872.71,356.804,5.62268,0.477003,145.755
-2869.6,0.952958,0.586772,3,7,0,2869.71,357.518,6.0694,0.455238,450.412
-2869.99,0.995848,0.586772,3,7,0,2870.14,356.021,5.03177,0.905192,190.297
-2870.52,0.987527,0.586772,2,7,0,2871.16,357.168,4.3823,1.37349,46.103
-2869.95,0.993061,0.586772,1,3,0,2870.98,357.013,4.79941,1.17155,308.442
-2871.3,0.900872,0.586772,2,3,0,2872.03,356.246,4.44514,0.733407,58.3896
-2870.94,0.604267,0.586772,2,3,0,2873.34,356.112,4.655,2.12233,73.9743
-2869.8,1,0.586772,2,3,0,2870.99,356.338,5.06449,0.999032,164.112
-2869.25,0.966752,0.586772,3,7,0,2870.23,357.404,5.72366,0.510198,291.083
-2871.82,0.816967,0.586772,2,7,0,2874.26,358.972,6.27096,0.346187,537.189
-2871.24,0.219287,0.586772,2,3,0,2874.32,359.082,5.6384,0.759196,129.411
-2869.82,1,0.586772,2,3,0,2871.2,357.961,5.57587,0.811996,260.631
-2868.98,0.702229,0.586772,2,7,0,2869.95,356.748,5.82876,0.280201,453.97
-2869.23,0.572666,0.586772,2,5,0,2869.58,357.027,5.57584,0.601356,308.163
-2869.78,0.94058,0.586772,2,3,0,2869.87,356.331,6.05575,0.723708,510.557
-2869.97,0.90189,0.586772,3,11,0,2870.62,356.901,5.1923,1.51279,57.6079
-2871.55,0.931991,0.586772,2,3,0,2871.81,355.172,4.67356,0.786283,351.154
-2870.53,1,0.586772,2,3,0,2872.15,355.931,5.08296,1.6945,21.0571
-2871.07,0.80402,0.586772,3,7,0,2874.73,355.574,4.62246,0.8414,72.3125
-2871.77,1,0.586772,2,3,0,2872.22,355.073,4.43279,1.18526,298.261
-2871.08,0.968515,0.586772,2,3,0,2872.41,355.146,4.89797,0.887028,94.9401
-2869.65,1,0.586772,3,7,0,2871.05,357.432,5.31042,0.987104,20.5161
-2869.67,0.967237,0.586772,3,7,0,2871,356.853,5.04799,0.830256,363.403
-2870.19,0.881565,0.586772,3,7,0,2872.68,357.724,6.26403,0.524457,317.609
-2869.54,0.99006,0.586772,3,7,0,2871.55,356.585,6.09624,0.424953,310.359
-2870.23,0.864517,0.586772,2,3,0,2870.4,356.584,5.49266,0.221007,342.053
-2869.95,0.986258,0.586772,3,7,0,2870.6,357.984,6.08584,0.459797,657.64
-2872.97,0.524611,0.586772,2,4,1,2874.57,357.7,5.56157,4.22824,963.839
-2869.71,1,0.586772,2,3,0,2873.05,357.647,5.76615,0.858031,327.983
-2869.8,0.930129,0.586772,3,7,0,2871.91,358.224,5.68677,0.258329,302.197
-2869.41,0.232659,0.586772,2,3,0,2871.15,357.607,5.72932,0.15754,295.807
-2869.98,0.272743,0.586772,2,3,0,2871.19,357.455,5.51087,0.242867,254.175
-2869.98,1.64972e-07,0.586772,1,1,0,2873.27,357.455,5.51087,0.242867,357.356
-2869.98,0.0351844,0.586772,2,3,0,2876.64,357.455,5.51087,0.242867,263.05
-2871.74,0.130502,0.586772,2,5,0,2873.8,357.771,6.63327,1.67517,16719
-2869.48,0.88109,0.586772,2,7,0,2871.72,356.658,5.31034,0.852303,237.588
-2869.74,0.987079,0.586772,2,3,0,2869.82,357.127,4.98572,0.943246,257.991
-2869.39,0.913483,0.586772,3,7,0,2872.63,357.465,6.01554,0.334986,414.682
-2871.21,0.787557,0.586772,3,7,0,2872.75,356.265,5.3728,0.229307,282.465
-2870.49,1,0.586772,2,3,0,2870.99,356.309,6.36165,0.422065,256.581
-2869.16,0.365668,0.586772,2,3,0,2871.21,357.021,5.97543,0.293685,337.703
-2871.42,0.630631,0.586772,3,7,0,2872.17,359.115,5.33202,0.519174,86.2857
-2871.51,0.977489,0.586772,2,3,0,2872.4,359.2,5.8032,0.752169,209.092
-2870.49,0.992427,0.586772,2,7,0,2872.24,355.59,4.92796,0.891354,123.099
-2872.14,0.802837,0.586772,2,3,0,2873.81,356.429,4.82552,3.65631,17.6029
-2871.7,0.880356,0.586772,2,3,0,2873.91,356.743,4.58397,3.18113,135920
-2872.25,1,0.586772,2,3,0,2872.73,355.993,4.10817,0.811096,201.893
-2872.31,0.859922,0.586772,3,7,0,2873.6,356.797,4.76597,3.90648,4.33811
-2874.52,0.87909,0.586772,2,3,0,2875.02,357.292,4.49385,5.97556,86219
-2870.42,0.76172,0.586772,2,3,0,2873.91,356.619,4.46914,1.12061,339.375
-2871.66,0.931686,0.586772,2,3,0,2871.9,355.211,4.3707,1.38018,168.001
-2869.36,0.945066,0.586772,3,7,0,2874.74,357.209,5.45174,0.703894,676.775
-2870.31,0.930391,0.586772,3,7,0,2871.87,356.018,4.77487,1.22688,125.886
-2869.61,0.998133,0.586772,3,7,0,2870.45,357.308,5.17078,0.83518,186.988
-2869.14,0.969564,0.586772,3,7,0,2870.1,356.8,5.8221,0.454165,939.714
-2869.97,0.976476,0.586772,3,7,0,2870.75,357.257,4.84555,1.19924,147.561
-2870.53,0.868512,0.586772,3,7,0,2873.15,357.242,6.22262,1.37097,203.649
-2874.21,0.876886,0.586772,2,3,0,2874.61,355.716,7.45049,0.964764,6512.41
-2871.53,1,0.586772,2,3,0,2874.48,357.342,6.75919,1.37143,650.49
-2873.23,0.845989,0.586772,3,7,0,2875.06,358.587,4.52415,0.543917,108.807
-2871.21,1,0.586772,2,3,0,2873.19,358.571,5.0169,1.63364,77.4887
-2873.85,0.587931,0.586772,2,3,0,2875.39,359.499,4.43726,0.735117,218.029
-2872.06,1,0.586772,3,7,0,2875.98,357.137,3.70302,2.47406,1177.94
-2872.59,0.988939,0.586772,2,3,0,2872.85,356.694,3.50304,2.74386,266.2
-2872.59,0.990016,0.586772,2,7,0,2873.32,356.286,3.80194,3.16221,207.545
-2870.77,0.905397,0.586772,3,7,0,2874.91,355.633,4.92888,0.619625,38.9085
-2871.39,0.989557,0.586772,3,7,0,2873.43,357.993,4.57918,0.68317,16.5522
-2871.81,0.894088,0.586772,3,7,0,2872.52,356.464,6.89791,1.26215,2587.67
-2871.24,0.94124,0.586772,2,7,0,2873.67,358.406,5.43994,1.88724,199.498
-2870.48,0.997911,0.586772,2,3,0,2871.63,358.505,5.44845,0.917958,116.36
-2869.92,0.981143,0.586772,3,7,0,2870.58,355.468,5.70053,0.425611,210.555
-2869.63,0.996425,0.586772,3,7,0,2870.12,355.706,5.70353,0.333465,347.008
-2869.26,0.933072,0.586772,3,11,0,2869.82,356.498,5.75204,0.550639,435.523
-2870.16,0.960656,0.586772,2,7,0,2871.19,356.302,6.14222,0.990044,526.144
-2870.31,0.998329,0.586772,3,7,0,2870.59,358.011,5.4182,0.313892,124.476
-2870.31,0.37654,0.586772,2,3,0,2871.33,358.011,5.4182,0.313892,229.498
-2869.69,1,0.586772,2,3,0,2870.61,357.943,6.01485,0.322638,507.348
-2871.39,0.429992,0.586772,2,7,0,2872.32,357.528,6.14564,2.23781,35.5113
-2872.27,0.811529,0.586772,2,7,0,2874.11,356.377,6.56739,2.55967,2806.16
-2870.46,0.997216,0.586772,2,3,0,2872.82,356.574,6.43805,0.787532,1606.63
-2870.03,0.977127,0.586772,2,3,0,2870.88,356.28,6.23618,0.57434,310.705
-2873.7,0.817476,0.586772,2,3,0,2874.25,353.774,5.34045,0.373129,226.675
-2872.85,1,0.586772,2,3,0,2874.16,354.002,5.52214,0.29194,305.575
-2870.15,0.957253,0.586772,2,3,0,2873.95,355.456,5.54699,0.328687,272.092
-2869.71,0.974599,0.586772,2,7,0,2870.38,356.225,6.1005,0.470433,510.941
-2869.49,1,0.586772,2,7,0,2870.05,357.198,5.41695,0.902676,95.6777
-2869.49,0.957433,0.586772,2,3,0,2870.63,357.218,5.94027,0.668182,216.063
-2870.73,0.942719,0.586772,2,3,0,2870.86,358.358,5.93581,1.11694,1411.17
-2870.95,0.841805,0.586772,3,7,0,2872.71,355.628,5.12017,0.432688,131.965
-2869.54,1,0.586772,2,3,0,2870.95,356.936,5.91399,0.782365,231.021
-2870,0.398095,0.586772,2,3,0,2871.51,357.258,5.34977,0.339524,288.85
-2870.67,1,0.586772,3,7,0,2870.93,357.246,5.70014,2.0457,143.782
-2869.85,0.964575,0.586772,3,7,0,2871.38,356.227,6.11292,0.641867,194.347
-2869.57,0.992052,0.586772,2,3,0,2870.06,356.193,5.80076,0.698456,261.952
-2870.86,0.864168,0.586772,3,7,0,2872.22,358.555,6.0516,0.865746,354.41
-2869.92,0.983889,0.586772,2,7,0,2871.07,357.903,5.27346,0.557713,119.372
-2869.89,0.985351,0.586772,3,7,0,2870.39,357.545,5.36728,1.23858,256.753
-2870,0.525438,0.586772,2,3,0,2871.72,357.886,5.25658,0.514923,116.846
-2869.69,0.917734,0.586772,3,7,0,2871.08,356.351,5.90442,0.816933,1021.35
-2869.8,0.964807,0.586772,1,3,0,2870.8,355.746,5.50929,0.608148,454.352
-2869.93,0.981905,0.586772,2,3,0,2870.16,355.728,5.36116,0.568947,79.5246
-2870.97,0.370651,0.586772,2,7,0,2873,355.235,6.11599,0.851393,162.857
-2870.25,0.932079,0.586772,3,7,0,2871.73,357.426,6.27826,0.885208,733.522
-2871,0.627005,0.586772,2,7,1,2871.59,357.901,6.23905,1.47795,194.768
-2870.44,0.960879,0.586772,3,7,0,2872.21,357.85,4.67347,1.15909,158.14
-2870.51,0.467081,0.586772,3,15,0,2872.33,355.37,6.12277,0.418898,843.704
-2871.07,0.953559,0.586772,3,7,0,2872.75,359.031,5.80246,0.606502,232.835
-2869.85,0.767539,0.586772,2,5,0,2871.66,358.253,5.8882,0.39639,237.786
-2869.86,0.962237,0.586772,2,3,0,2870.49,358.43,5.83961,0.232734,348.004
-2869.86,0.00560542,0.586772,3,7,0,2874.65,358.43,5.83961,0.232734,269.439
-2869.86,0.0672423,0.586772,1,3,0,2873.32,358.43,5.83961,0.232734,288.345
-2869.16,0.988745,0.586772,2,3,0,2870.15,357.58,5.85463,0.279886,298.398
-2869.43,0.972296,0.586772,3,7,0,2869.99,355.864,5.75232,0.26736,334.718
-2869.43,0.000757414,0.586772,1,1,0,2871.13,355.864,5.75232,0.26736,419.968
-2869.79,0.913768,0.586772,3,7,0,2870.32,357.68,5.16424,0.762714,351.925
-2870.07,0.974579,0.586772,2,7,0,2871.29,356.246,6.13755,0.223702,433.538
-2871.09,0.336,0.586772,2,3,0,2872.01,356.376,6.35004,0.278522,794.241
-2869.66,1,0.586772,2,3,0,2870.81,356.142,5.42715,0.415022,202.256
-2870.4,0.730913,0.586772,2,3,0,2871.1,355.208,6.00207,0.315648,197.513
-2870.07,1,0.586772,1,1,0,2870.38,355.348,5.93073,0.310485,612.15
-2869.14,0.538182,0.586772,1,3,0,2870.78,356.151,5.83731,0.201846,374.887
-2869.89,0.753385,0.586772,3,7,0,2870.36,356.946,5.60574,1.34994,537.657
-2869.49,0.955651,0.586772,2,7,0,2871.56,356.713,5.97616,0.646663,467.841
-2870.68,0.815932,0.586772,2,5,0,2873.5,358.441,6.16687,0.613515,333.87
-2871.07,0.9809,0.586772,3,7,0,2871.83,355.041,5.6809,1.09467,312.306
-2870.15,0.667206,0.586772,2,6,1,2871.76,355.554,5.9078,0.664548,532.695
-2872.05,0.94872,0.586772,3,7,0,2872.41,358.34,4.01345,1.19854,658.358
-2871.79,0.887114,0.586772,3,7,0,2873.25,355.83,6.76036,1.14292,391.439
-2871.08,0.93038,0.586772,2,3,0,2873.34,356.201,6.58253,1.06875,144.354
-2872.25,0.927128,0.586772,2,3,0,2873.22,356.269,7.01789,1.36859,705.544
-2870.48,0.858875,0.586772,3,7,0,2874.29,358.434,5.25044,0.979118,45.1861
-2869.67,0.415852,0.586772,3,7,0,2871.43,357.913,5.67061,0.659643,204.147
-2869.31,0.993022,0.586772,3,7,0,2869.98,356.743,6.02976,0.303515,465.969
-2869.78,0.393771,0.586772,1,3,1,2874.17,356.92,5.77787,1.14177,1175.33
# 
#  Elapsed Time: 0.015 seconds (Warm-up)
#                0.04 seconds (Sampling)
#                0.055 seconds (Total)
# 
