# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_4.data.R
# init = 2 (Default)
# random
#   seed = 1286198031 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_4.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_4.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,p_strength,p_strength_m_log,p_strength_sd_log,g_strength,g_strength_m_log,g_strength_sd_log
-2873.54,0.974631,0.586772,2,7,0,2874.08,357.491,7.45636,0.398423,-0.535639,0.834197,0.954268,0.463068,3.1673,0.368141
-2871.36,0.827042,0.586772,3,7,0,2874.53,356.564,3.93928,0.629896,-0.729793,-0.0823738,3.26039,-0.275139,-1.61033,0.812679
-2870.24,0.986475,0.586772,3,7,0,2871.91,357.564,4.69566,0.0343978,0.089833,-2.55564,1.25267,0.526504,-1.40931,-0.272904
-2869.72,0.980423,0.586772,3,7,0,2870.95,357.365,6.15546,-0.920096,1.01964,-0.646023,-1.42507,0.358937,2.89806,-0.0837003
-2869.93,0.887644,0.586772,1,3,0,2870.7,357.755,6.124,-1.30187,-0.381758,1.43905,1.04969,0.666427,4.42356,-0.533586
-2869.93,0.622979,0.586772,1,3,0,2871.19,357.755,6.124,-1.30187,-0.856786,0.464266,-1.72104,0.666427,4.42356,-0.533586
-2870.62,0.898946,0.586772,3,7,0,2872.11,355.435,5.91513,-0.00466556,-1.57278,-0.33292,-0.409649,-1.1804,0.957312,0.993583
-2870.83,0.708107,0.586772,2,7,0,2872.41,357.828,5.97786,0.515644,1.63438,-0.473525,-0.099938,0.733807,1.01274,1.6713
-2869.45,1,0.586772,2,3,0,2870.86,356.361,5.53855,-0.299529,0.679421,1.11409,1.84013,-0.437538,-0.0756502,0.533939
-2870.07,0.984656,0.586772,3,7,0,2870.16,355.899,5.04402,-0.131948,0.110824,-0.607437,0.199402,-0.80616,-1.03745,-0.021912
-2869.79,0.965792,0.586772,3,7,0,2871.12,356.421,6.17103,-0.931968,-1.40278,-0.650663,0.654269,-0.396549,3.07298,-0.167141
-2869.8,1,0.586772,2,3,0,2870.06,355.814,5.56819,-1.20714,0.0268032,-1.12005,-0.277451,-0.867662,-2.85583,-0.749434
-2869.76,1,0.586772,2,3,0,2870.11,355.705,5.97722,-1.16496,0.521559,0.993144,0.135538,-0.966954,2.03695,0.202661
-2869.99,0.651695,0.586772,3,7,0,2871.48,355.376,5.76918,-0.957089,0.503135,-2.45713,0.8505,-1.22511,0.0639391,0.310666
-2869.49,0.622338,0.586772,2,5,0,2874.99,357.519,5.59683,-1.31975,-3.02769,-0.211283,0.896652,0.498477,-3.35795,-0.849459
-2869.84,0.702893,0.586772,2,7,0,2871.43,356.74,5.2979,-0.915415,1.1172,0.369662,-1.77395,-0.125903,-3.31517,-1.692
-2870.57,0.815822,0.586772,2,7,0,2871.35,358.28,5.98082,0.00266486,0.651154,1.17965,0.999083,1.09592,1.07979,0.99282
-2871.94,0.928127,0.586772,3,7,0,2872.43,355.432,4.97113,-0.869398,-0.141583,0.635195,-1.21137,-1.16795,-5.16284,-4.21268
-2871,0.998556,0.586772,3,7,0,2872.72,357.947,6.34216,0.234349,-1.36013,0.521952,1.50279,0.829049,1.63115,1.13064
-2870.73,0.998474,0.586772,2,3,0,2871.34,357.331,6.37951,0.259934,0.758047,0.925584,0.668677,0.335947,1.67731,1.14769
-2869.62,0.719344,0.586772,2,4,1,2871.48,358.183,5.92325,-2.49288,-0.488755,-0.948244,-2.39323,1.00115,7.09881,-0.177981
-2869.62,0.203421,0.586772,1,3,1,2871.39,358.183,5.92325,-2.49288,1.24494,2.1429,-0.0404915,1.00115,7.09881,-0.177981
-2869.62,0.000109941,0.586772,1,2,1,2870.6,358.183,5.92325,-2.49288,0.121446,1.55417,-1.37808,1.00115,7.09881,-0.177981
-2869.62,1.32411e-20,0.586772,1,1,0,2871.44,358.183,5.92325,-2.49288,-0.207754,-2.56864,1.41521,1.00115,7.09881,-0.177981
-2869.62,0,0.586772,0,1,1,2870.41,358.183,5.92325,-2.49288,0.236647,-1.8143,-0.688994,1.00115,7.09881,-0.177981
-2870.13,0.0159309,0.586772,1,3,1,2873.17,358.195,5.7892,-2.59091,0.296994,-3.9649,-0.109168,1.07379,-15.566,-1.42776
-2870.13,5.98962e-09,0.586772,1,2,1,2871.48,358.195,5.7892,-2.59091,0.00556935,-2.05492,1.41685,1.07379,-15.566,-1.42776
-2870.13,7.70898e-35,0.586772,1,2,1,2871.65,358.195,5.7892,-2.59091,0.570053,2.58379,0.464793,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2872.55,358.195,5.7892,-2.59091,-0.0724251,0.322627,2.97835,1.07379,-15.566,-1.42776
-2870.13,1.25135e-11,0.586772,2,4,1,2873.2,358.195,5.7892,-2.59091,-1.71194,2.65397,-0.39458,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2871.61,358.195,5.7892,-2.59091,-0.437079,0.164354,2.24905,1.07379,-15.566,-1.42776
-2870.13,6.0569e-236,0.586772,1,3,1,2870.75,358.195,5.7892,-2.59091,0.855923,0.84087,0.471174,1.07379,-15.566,-1.42776
-2870.13,1.4992e-17,0.586772,1,2,1,2871.42,358.195,5.7892,-2.59091,0.497261,-2.4266,0.303484,1.07379,-15.566,-1.42776
-2870.13,1.08479e-08,0.586772,1,2,1,2871.57,358.195,5.7892,-2.59091,0.0433595,2.61939,-0.708792,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2873.72,358.195,5.7892,-2.59091,-1.55901,2.51083,-1.92041,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2870.6,358.195,5.7892,-2.59091,-0.699384,-4.85634e-05,-0.836874,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2870.8,358.195,5.7892,-2.59091,0.916002,-0.982057,-0.075194,1.07379,-15.566,-1.42776
-2870.13,3.90938e-05,0.586772,1,2,1,2872,358.195,5.7892,-2.59091,0.437193,2.48162,-1.47696,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2870.47,358.195,5.7892,-2.59091,0.105443,0.143466,-1.09281,1.07379,-15.566,-1.42776
-2870.13,2.83838e-70,0.586772,1,2,1,2872.81,358.195,5.7892,-2.59091,-1.04726,-1.95941,-2.20826,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2872.06,358.195,5.7892,-2.59091,0.606191,1.65277,2.10652,1.07379,-15.566,-1.42776
-2870.13,1.08594e-26,0.586772,1,2,1,2870.79,358.195,5.7892,-2.59091,-0.172343,-1.07467,1.24957,1.07379,-15.566,-1.42776
-2870.13,4.91495e-39,0.586772,1,2,1,2872.45,358.195,5.7892,-2.59091,-1.81134,0.947154,-0.977318,1.07379,-15.566,-1.42776
-2870.13,2.91771e-31,0.586772,2,4,1,2871.05,358.195,5.7892,-2.59091,0.801315,1.31543,-0.909019,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2871.24,358.195,5.7892,-2.59091,-0.111194,1.62389,-1.49344,1.07379,-15.566,-1.42776
-2870.13,0,0.586772,0,1,1,2871.36,358.195,5.7892,-2.59091,0.218752,2.40182,0.620349,1.07379,-15.566,-1.42776
-2870.13,3.71122e-12,0.586772,1,2,1,2873.64,358.195,5.7892,-2.59091,1.84273,0.917836,-2.26859,1.07379,-15.566,-1.42776
-2870.13,1.68472e-08,0.586772,2,4,1,2872.69,358.195,5.7892,-2.59091,1.162,1.42383,-2.27173,1.07379,-15.566,-1.42776
-2869.55,1,0.586772,2,7,0,2873.18,357.302,6.04594,-1.70826,1.41034,0.649738,-2.98597,0.29949,6.144,-0.671994
-2870.31,0.753269,0.586772,1,3,0,2871.15,357.042,5.46605,-1.47713,0.42316,0.422386,-1.61793,0.127513,-7.43555,-3.02564
-2870.08,0.395926,0.586772,2,3,0,2871.25,357.588,5.38631,-1.1305,-0.645767,-0.916301,-1.68472,0.555474,-4.34359,-2.00931
-2870.08,0.0254944,0.586772,2,3,0,2874.76,357.588,5.38631,-1.1305,0.229065,4.36957,1.94686,0.555474,-4.34359,-2.00931
-2870.88,0.989572,0.586772,3,7,0,2871.36,358.581,6.18172,-0.507823,-0.739778,0.708813,0.512456,1.33418,2.00888,0.354012
-2870.8,1,0.586772,3,7,0,2871.09,355.263,5.36429,0.206621,0.283368,1.01796,0.39387,-1.31638,0.027873,1.05843
-2872.76,0.885343,0.586772,2,3,0,2873.79,355.071,5.52508,1.07294,0.146671,0.579858,1.88348,-1.47113,0.484467,2.90985
-2871.87,0.740166,0.586772,2,7,1,2876.26,359.214,5.24199,0.221631,1.22351,-0.602396,-3.5835,1.84432,-0.170096,0.983582
-2869.82,0.891564,0.586772,3,7,0,2871.97,355.819,5.43025,-0.322033,1.73956,-0.489041,1.16045,-0.87015,-0.415555,0.348989
-2869.42,0.844045,0.586772,3,7,0,2875.15,356.904,5.30657,-0.316716,-3.07999,-0.328087,0.975599,-0.00226534,-0.769041,0.114474
-2872.69,0.728719,0.586772,2,7,0,2874.32,354.152,5.13342,-0.449498,-1.01132,1.65736,1.38096,-2.20178,-1.67577,-0.694167
-2871.55,0.994715,0.586772,2,3,0,2873.39,354.824,4.92209,0.087033,1.66104,0.258895,0.949805,-1.66667,-0.875741,0.333366
-2870.01,0.997637,0.586772,2,3,0,2871.71,356.499,5.06097,0.368044,1.68423,0.565089,-0.155771,-0.327913,-0.329575,1.12647
-2870.56,0.973974,0.586772,2,3,0,2870.83,355.929,4.9158,0.512343,-0.6139,-0.526191,0.0630343,-0.783893,-0.428373,1.33916
-2870.89,0.719677,0.586772,2,3,0,2873.02,356.199,6.5008,-0.633168,0.60435,2.28168,-1.85779,-0.57546,3.71928,-0.85633
-2871.74,0.666667,0.586772,1,3,0,2873.01,355.897,6.77421,0.0677051,0.207772,-0.476684,-2.10788,-0.81243,2.55986,0.363308
-2869.3,0.927221,0.586772,2,3,0,2872.85,357.252,5.64959,-0.445484,0.784838,-4.1014,0.172991,0.27543,0.0917688,0.512856
-2869.39,0.658852,0.586772,2,6,1,2870.13,357.944,5.8659,-1.3701,-0.0766434,-0.269155,1.63376,0.827682,0.641648,0.250834
-2869.48,0.779862,0.586772,3,7,0,2871.64,357.949,5.83908,-1.04354,1.81129,1.15555,-0.264918,0.831656,0.506061,0.338449
-2871.6,0.834007,0.586772,2,7,0,2872.08,354.766,5.91971,0.00384493,-0.593901,-1.07595,0.449939,-1.71543,0.967599,1.00154
-2871.75,0.911071,0.586772,2,3,0,2874.47,355.474,5.7645,0.832967,-1.89619,1.02532,1.28711,-1.14862,0.743906,2.29789
-2870.96,0.964663,0.586772,3,7,0,2872.64,354.995,5.219,-0.285895,-0.560724,1.05438,2.19097,-1.529,-0.93793,-0.00425325
-2872.81,0.943359,0.586772,3,7,0,2873.92,353.893,5.58287,-0.975317,-0.575176,-2.10225,0.552185,-2.40838,-1.4295,-0.198719
-2869.74,0.816334,0.586772,2,5,0,2876.42,355.964,6.04014,-0.839503,-3.29027,-1.48817,-0.345376,-0.759594,1.92627,0.285435
-2870.28,0.579017,0.586772,2,7,0,2871.4,355.282,5.61726,-0.505937,0.627535,1.87364,-0.929778,-1.30016,-0.0859653,0.42316
-2870.2,0.954732,0.586772,2,7,0,2871.2,357.438,6.30155,-0.293184,-1.25735,0.665926,0.198227,0.420233,2.06112,0.424903
-2869.48,0.792169,0.586772,2,5,0,2871.87,356.491,6.05748,-0.837019,-1.30358,-1.68967,-1.79397,-0.338109,2.02379,0.257931
-2869.42,0.999894,0.586772,3,7,0,2869.94,357.022,5.31971,-0.483821,0.860332,0.52851,0.409627,0.0936436,-1.14904,-0.203272
-2869.61,0.912961,0.586772,2,3,0,2870.08,356.672,5.18423,-0.466507,0.190449,-1.12639,-0.876803,-0.185638,-1.57642,-0.59221
-2870.11,0.71425,0.586772,3,7,0,2873.12,356.788,5.97521,0.251559,1.03531,3.43307,0.765111,-0.0977333,1.03451,1.28021
-2870.55,0.986649,0.586772,2,3,0,2870.72,356.739,6.35349,0.19073,0.0451218,-0.0688478,-0.79866,-0.13773,1.67886,1.0551
-2871.58,0.96012,0.586772,2,3,0,2871.78,357.639,6.77641,0.139546,-0.418364,0.422083,0.489751,0.580795,2.45487,0.541245
-2869.76,0.946742,0.586772,1,3,0,2873.5,356.832,6.03139,-0.138032,1.1754,3.70755,1.12341,-0.0627546,1.2345,0.839766
-2869.38,1,0.586772,3,7,0,2869.89,356.53,5.58772,-1.28193,-0.334119,-1.39847,0.506008,-0.293931,-3.16121,-0.804789
-2869.62,0.993684,0.586772,3,7,0,2871.08,357.835,5.52932,-0.421382,1.4627,-0.805949,-0.647749,0.742322,-0.285393,0.370378
-2869.54,0.998941,0.586772,3,7,0,2869.73,355.948,5.63348,-0.622157,0.318338,-0.493381,0.54703,-0.767608,-0.203964,0.334709
-2870.19,0.973639,0.586772,3,7,0,2870.6,357.951,5.12899,-0.540349,0.107641,0.117056,-1.22327,0.838523,-2.08522,-1.08123
-2869.7,0.989387,0.586772,3,7,0,2870.67,355.85,5.49999,-0.775834,0.0447299,2.26101,-0.0553714,-0.843263,-1.26748,-0.201626
-2871.02,0.825459,0.586772,3,7,0,2871.64,355.399,6.22608,-0.0438278,1.02979,-0.175275,0.108389,-1.20984,1.61124,0.821219
-2870.57,0.995801,0.586772,3,7,0,2872.1,356.589,6.051,0.491865,-1.25805,1.45565,0.901982,-0.257316,1.11621,1.62399
-2869.2,0.855995,0.586772,3,7,0,2871.12,356.272,5.71923,-1.07156,-0.781917,1.74122,1.91561,-0.506862,-0.614771,0.133752
-2869.67,0.934664,0.586772,2,7,0,2870.25,358.014,5.97243,-1.09925,0.967343,-0.389378,-0.211491,0.881105,1.8002,0.257084
-2873.01,0.114374,0.586772,1,1,0,2873.5,358.039,6.4315,-1.47714,-0.219805,-1.45967,0.447293,0.873612,12.0014,-5.59424
-2868.99,0.529492,0.586772,2,3,0,2871.74,357.087,5.7827,-1.28999,-1.45204,-2.77404,0.545713,0.145316,-0.474737,0.155462
-2869.32,0.733048,0.586772,2,3,0,2869.88,356.68,5.49154,-0.868749,-0.114457,-1.52526,0.640797,-0.178074,-1.69813,-0.424195
-2869.43,0.916338,0.586772,2,3,0,2869.76,355.989,5.938,-1.24606,0.136874,-1.16654,0.507364,-0.73888,1.70068,0.239511
-2869.43,0.10254,0.586772,2,3,0,2870.37,355.989,5.938,-1.24606,-0.0412246,-1.44779,1.42063,-0.73888,1.70068,0.239511
-2869.81,0.641019,0.586772,2,3,0,2870.67,355.708,6.00107,-1.18454,-0.363107,-1.69592,-0.957091,-0.965601,2.3579,0.13363
-2869.46,0.734257,0.586772,2,5,0,2870.8,356.649,5.40081,-0.149734,-0.961131,1.3149,-1.34321,-0.207133,-0.2413,0.55533
-2869.58,0.983607,0.586772,3,7,0,2869.71,356.789,5.55567,0.0377078,-0.23567,-0.619815,-0.315695,-0.0960089,0.257555,0.942591
-2870.78,0.334185,0.586772,2,3,0,2873.74,356.433,6.46778,-0.770015,0.413492,-2.85532,2.20886,-0.389711,4.22762,-1.16982
-2869.6,0.870467,0.586772,2,3,0,2871.33,356.01,6.01585,-1.06858,-0.413336,-2.67768,-0.994767,-0.723216,2.20999,0.175248
-2870.19,0.938952,0.586772,3,7,0,2870.36,355.604,5.61773,-1.58563,-0.308338,-0.452796,0.498087,-1.02768,-5.4867,-1.35843
-2870.13,0.384187,0.586772,2,3,0,2870.25,355.522,6.00981,-1.82357,-0.208468,0.0690099,0.590271,-1.12528,6.23599,-0.550481
-2870.13,7.81996e-23,0.586772,1,1,0,2871.81,355.522,6.00981,-1.82357,0.287213,0.365542,2.44192,-1.12528,6.23599,-0.550481
-2870.13,3.55492e-97,0.586772,1,1,0,2872.65,355.522,6.00981,-1.82357,0.514872,1.10477,2.80973,-1.12528,6.23599,-0.550481
-2870.13,9.97288e-26,0.586772,1,1,0,2872.54,355.522,6.00981,-1.82357,-1.55423,-1.84927,-1.16257,-1.12528,6.23599,-0.550481
-2870.13,3.83732e-55,0.586772,1,1,0,2871.65,355.522,6.00981,-1.82357,0.211787,1.87975,1.74422,-1.12528,6.23599,-0.550481
-2870.24,0.5,0.586772,2,6,1,2871.98,357.156,5.27504,0.582561,-1.09266,1.23957,-1.67155,0.197211,0.0869328,1.67716
-2869.9,0.618619,0.586772,2,7,0,2870.73,356.508,5.32138,0.308049,-0.865715,0.201703,-1.21777,-0.320991,0.0216592,1.19443
-2869.59,0.878652,0.586772,3,7,0,2870.41,355.949,5.53937,-0.568871,-0.000387955,-0.664129,1.65562,-0.766299,-0.507042,0.215179
-2871.11,0.29818,0.586772,1,3,0,2873.62,354.847,5.58487,-1.38394,-1.15146,1.37275,-2.26446,-1.63795,-3.98252,-1.05939
-2870.77,1,0.586772,3,7,0,2871.14,358.874,5.78868,-0.559568,-0.501432,0.822592,0.597903,1.57189,0.499922,0.544228
-2870.8,0.950017,0.586772,2,7,0,2872.17,358.216,4.82681,-0.310355,-1.25308,-1.05479,0.972766,1.05022,-2.1345,-1.33467
-2870.71,0.994199,0.586772,2,7,0,2871.53,357.539,4.77813,0.714048,1.12875,-0.659964,-0.196076,0.503422,-0.48588,1.75154
-2869.95,0.945442,0.586772,3,7,0,2870.93,357.583,5.03236,-0.362633,0.587471,-1.41232,1.22277,0.543168,-1.71695,-0.785834
-2869.6,0.934415,0.586772,3,7,0,2871.86,356.537,5.22992,-0.0407707,0.877142,-3.0885,-0.035024,-0.296166,-0.471533,0.506546
-2869.66,0.987641,0.586772,3,7,0,2869.99,355.986,5.4981,-0.333738,0.4042,0.658291,-0.762105,-0.737431,-0.236373,0.4395
-2869.77,0.979841,0.586772,2,7,0,2870.18,357.628,6.05992,-0.4757,-0.665932,0.227113,0.738772,0.572885,1.52709,0.53716
-2869.96,0.983274,0.586772,2,3,0,2870.26,357.512,5.20053,-0.72246,0.654781,-0.228701,-0.377545,0.48942,-2.67795,-1.4679
-2872.02,0.529216,0.586772,3,7,0,2872.86,357.143,5.40897,-1.71574,-0.789567,-1.08213,0.964336,0.227062,-14.0987,-6.62672
-2871.21,0.481804,0.586772,2,7,0,2872.72,358.435,6.13295,0.247691,0.356002,1.43011,-1.96991,1.21978,1.28602,1.24261
-2869.65,0.910372,0.586772,2,7,0,2874.51,356.618,5.84974,-0.0846874,2.62277,1.51165,1.31949,-0.233485,0.817844,0.917941
-2870.31,0.83958,0.586772,2,7,0,2870.68,357.976,5.70893,0.229439,-0.114495,0.91293,0.866783,0.853351,0.600524,1.2393
-2871.48,0.975416,0.586772,2,7,0,2872.15,355.375,6.49102,-0.251937,0.68519,0.591469,1.11227,-1.23122,2.51363,0.145479
-2872.44,0.893936,0.586772,3,7,0,2875.44,356.266,4.0366,-0.230292,-2.08825,-0.960873,1.07997,-0.507048,-3.87834,-4.5665
-2869.18,0.436278,0.586772,3,7,0,2875.36,357.109,5.91425,-0.895057,1.27401,1.33066,-4.2645,0.158835,1.13116,0.40073
-2869.34,0.588623,0.586772,2,7,1,2869.8,357.487,5.74412,-0.563265,0.42279,-0.860085,0.897775,0.462249,0.32774,0.513146
-2869.43,0.998273,0.586772,2,3,0,2869.43,357.592,5.73415,-0.501025,0.00392678,0.144108,-0.035747,0.546714,0.338527,0.548448
-2869.68,0.989061,0.586772,3,7,0,2869.85,356.252,5.36857,-0.817786,-0.148641,-0.656463,0.52555,-0.519204,-2.2339,-0.878225
-2870,0.968779,0.586772,2,7,0,2870.22,356.255,6.18507,-1.14652,0.606859,-0.0291749,-0.141966,-0.533051,4.24997,-0.630624
-2869.7,1,0.586772,2,7,0,2870.28,356.293,5.18606,-0.39601,0.597129,-1.03855,0.788206,-0.489662,-1.33669,-0.377237
-2873.35,0.627576,0.586772,3,7,0,2873.56,356.715,6.6487,-1.20864,0.47958,-0.25611,0.486043,-0.180512,10.3042,-6.38145
-2871.57,1,0.586772,3,7,0,2873.57,357.321,4.90695,-0.879939,-0.317014,2.23475,-1.92303,0.344522,-5.7402,-5.07243
-2875.59,0.0716671,0.586772,3,7,0,2876.37,357.934,6.82291,1.64089,0.448658,-1.68589,0.68385,0.819188,1.85831,5.1264
-2872.46,0.915399,0.586772,3,7,0,2874.86,356.421,7.03135,0.558118,1.63598,-1.46921,-1.29253,-0.39209,2.4097,1.31029
-2869.66,0.979881,0.586772,2,7,0,2872.75,357.101,5.10952,0.0257164,-0.372869,3.39455,1.74807,0.154508,-0.620444,0.465074
-2870.19,0.919973,0.586772,2,3,0,2871,356.385,5.11815,0.491079,-0.937305,0.0873562,1.05404,-0.419547,-0.165666,1.41898
-2871.66,0.943664,0.586772,2,3,0,2871.88,355.472,4.2643,0.044898,-0.585376,-0.107219,0.275773,-1.14662,-2.20665,-1.32105
-2869.8,0.954516,0.586772,2,7,0,2874.48,356.931,4.92954,0.0561612,-2.15606,-3.25636,0.0390897,0.0193533,-0.91775,0.254535
-2869.3,0.477784,0.586772,3,15,0,2870,356.887,6.03168,-1.28557,0.00344783,-0.977554,-1.38077,-0.0245254,3.04956,-0.0347909
-2872.54,0.0838706,0.586772,2,7,0,2874.3,355.984,5.18074,-1.34965,1.12838,0.845815,-1.82341,-0.712293,-10.1407,-6.90521
-2871.3,0.97118,0.586772,3,7,0,2874.33,358.36,5.5424,0.675127,1.34548,0.90884,2.60236,1.16044,0.454503,1.93447
-2869.66,0.950999,0.586772,2,7,0,2871.58,357.471,5.29621,-0.66151,1.07303,0.00946394,2.15923,0.454398,-1.89222,-0.759437
-2869.39,0.947144,0.586772,1,3,0,2870.62,357.645,5.8978,-0.842524,-0.0865015,-2.40903,0.69774,0.587899,0.996275,0.428824
-2870.79,0.94301,0.586772,2,3,0,2871.03,359.002,5.72822,-1.39052,-0.116965,0.0273994,0.921276,1.68031,-1.77455,-0.139251
-2870.25,0.666501,0.586772,2,3,0,2871.23,358.535,5.60273,-1.07874,1.07458,0.031584,-1.08328,1.3067,-1.81305,-0.334704
-2870.25,3.16933e-05,0.586772,1,3,1,2874,358.535,5.60273,-1.07874,-1.11926,-1.03511,-3.23782,1.3067,-1.81305,-0.334704
-2870.65,0.987401,0.586772,3,7,0,2870.8,355.378,5.73446,0.0894622,0.454221,0.0812821,0.352307,-1.22546,0.618457,1.07749
-2869.65,0.714286,0.586772,2,7,0,2871.09,356.789,6.11429,-0.487698,1.30444,0.00130315,-1.30294,-0.0989703,1.74325,0.464884
-2871.79,0.911585,0.586772,2,3,0,2872.13,358.63,6.31255,0.304986,0.0960856,1.33866,-0.00361351,1.37506,1.54634,1.25601
-2870.29,0.944063,0.586772,3,7,0,2872.3,355.734,6.18256,-0.936729,1.7007,-0.695521,-0.96993,-0.946652,3.19032,-0.227236
-2870.29,1,0.586772,2,7,0,2870.69,355.886,6.23866,-0.636995,0.467018,-0.493333,0.930879,-0.822787,2.54017,0.0550655
-2872.35,0.412957,0.586772,3,7,0,2876.24,354.044,5.67233,-1.05792,-2.0564,-2.2605,-1.33724,-2.28794,-0.962819,0.0249068
-2870.99,0.957376,0.586772,3,7,0,2873.53,358.281,5.23175,0.595403,-2.07604,-0.16055,-0.456602,1.09716,0.0343011,1.6855
-2870.99,0.993332,0.586772,3,7,0,2871.93,355.269,6.02051,0.0421931,-0.317951,-2.10819,0.384251,-1.31328,1.15621,1.02306
-2869.29,0.208798,0.586772,2,5,0,2873.31,356.285,5.62753,-0.801009,1.65091,-1.58732,-2.70616,-0.496297,-0.604303,0.143133
-2869.68,0.966427,0.586772,3,7,0,2870,357.614,5.26486,-0.489437,-0.150015,0.224646,1.03584,0.567626,-1.37086,-0.392333
-2869.42,0.989446,0.586772,2,3,0,2869.89,357.376,5.6064,-0.293058,0.625606,-1.12481,-0.137653,0.373842,0.116911,0.612647
-2869.33,0.9673,0.586772,3,7,0,2870.14,357.494,5.93936,-0.894279,0.905514,-1.29129,0.260091,0.466356,1.29968,0.387196
-2869.57,0.984562,0.586772,3,15,0,2869.74,356.497,5.21583,-0.345713,-0.540871,-0.111524,-0.0439218,-0.326859,-1.10289,-0.163296
-2871.22,0.869167,0.586772,3,7,0,2871.82,355.348,4.60415,-0.0417718,0.212403,-0.036467,-1.45623,-1.24565,-1.77536,-0.791443
-2871.84,0.774178,0.586772,3,7,0,2875.14,358.025,4.72342,-0.647156,1.38116,2.55629,-1.89287,0.9034,-4.49856,-4.36208
-2871.67,0.991403,0.586772,2,3,0,2872.74,357.902,4.4706,-0.379204,-0.417483,-0.0969593,1.89044,0.801527,-3.53883,-3.55786
-2871.28,1,0.586772,1,1,0,2871.89,357.978,4.59619,-0.365714,0.139042,-1.46538,-0.844681,0.862091,-3.07261,-2.7338
-2869.81,1,0.586772,3,7,0,2871.47,357.585,5.72523,0.0170038,0.694211,-2.66882,-0.327691,0.539935,0.576249,0.994185
-2870.55,0.345448,0.586772,2,3,0,2873.44,356.78,6.42252,-0.809724,1.1591,-1.90557,2.30192,-0.112094,4.17697,-1.05731
-2871.48,0.588994,0.586772,2,7,0,2872.55,355.661,6.52885,0.189103,0.340668,1.36625,-1.54501,-1.00058,1.9775,0.914359
-2869.17,0.306257,0.586772,2,6,1,2876.75,357.188,5.76846,-0.730587,-2.19592,3.50096,3.03189,0.223651,0.295103,0.429651
-2869.28,0.988507,0.586772,2,3,0,2869.32,357.333,5.89922,-0.76731,0.115476,0.295358,-0.251663,0.338005,0.994577,0.4623
-2869.97,0.982279,0.586772,3,7,0,2870.32,356.926,5.18344,0.410447,-0.344396,-1.19119,0.278484,0.013354,-0.121984,1.2955
-2870.14,0.995745,0.586772,3,7,0,2870.37,357.724,4.88551,-0.155206,-0.107758,0.375755,-0.864323,0.654588,-1.47064,-0.492118
-2870.47,0.993263,0.586772,2,7,0,2871.11,356.377,4.503,0.379252,0.912664,0.0887799,-0.76189,-0.424582,-1.14006,0.578277
-2870.66,0.976628,0.586772,3,7,0,2871.21,355.674,4.77078,-0.16113,0.0138076,1.60641,-0.446205,-0.984467,-1.75195,-0.828752
-2869.67,0.884617,0.586772,2,3,0,2871.38,356.936,5.54561,0.137977,0.990796,2.27421,0.77054,0.0211156,0.293722,1.06434
-2869.45,0.459115,0.586772,2,7,0,2870.17,356.885,5.43988,-0.944938,-0.0349928,0.600094,-1.55096,-0.0122339,-2.45594,-0.878307
-2869.6,0.590603,0.586772,2,5,1,2871.98,356.793,5.40481,0.0760509,0.108744,0.157229,-2.96556,-0.0926337,-0.000890376,0.887387
-2870.57,0.944588,0.586772,2,3,0,2870.94,356.013,4.97637,0.580009,0.196165,-0.548399,-1.03633,-0.716714,-0.305325,1.53293
-2869.63,0.714301,0.586772,2,7,1,2871,357.137,5.58818,0.0629064,-0.872017,-1.26217,1.52862,0.182529,0.33252,0.990801
